UMAP1,UMAP2,p_interface
4.3019915,8.17138,1
1.9094813,4.4191833,0
1.6900151,4.355476,0
4.043201,8.177155,1
3.948626,8.113215,0
1.5423044,3.981082,0
1.5668492,3.740146,1
1.5203228,3.7680914,1
2.0458863,3.5534587,0
3.1419775,3.895084,0
4.93744,7.8886824,1
4.897205,7.9619164,0
2.0413074,4.3858004,0
1.9861073,4.4188843,1
4.235656,8.190778,1
1.8290602,4.094,0
1.6764715,3.9564764,0
1.6431509,3.7269819,1
1.7459103,4.032551,0
1.5033118,3.876517,0
1.4394267,3.8326974,1
1.425537,3.801218,1
1.6320848,3.8988404,0
1.9090967,4.157684,1
5.1934867,7.541702,1
5.132821,7.5174704,0
2.1441686,4.159182,0
2.128936,4.140244,0
5.298869,7.0614924,0
3.9877424,5.2376657,0
5.119763,6.90662,0
4.8715167,3.460174,0
5.123172,3.5015473,0
5.1087775,3.555692,0
4.8823895,3.479865,0
4.799193,3.4919393,0
4.541319,4.4909444,0
5.0972795,7.277708,0
2.8146303,3.8547301,0
2.6869495,3.8559418,0
5.4222274,6.7595034,1
5.4825516,6.8904133,0
4.247007,3.4258623,0
4.12516,3.4910028,0
4.1014266,3.6039433,1
3.913904,3.8581443,0
3.4907978,4.0385656,1
4.5907793,7.529015,1
2.3441741,4.2554936,0
2.2967405,4.286715,0
2.2837453,4.1878886,0
3.6714506,7.1480165,0
2.123205,4.2727,0
1.8806585,4.2875338,0
4.979966,7.798482,1
5.275479,7.2140846,0
2.0667298,4.1581,0
5.305064,7.347072,1
5.1962185,7.497001,1
1.5457946,3.96176,0
1.592705,4.052846,0
3.7729244,7.9319587,1
1.8767822,4.143938,0
2.1574125,4.1282344,0
3.0836375,4.3381906,1
3.4870927,4.370703,1
3.4026725,4.365394,0
3.481734,4.5245733,0
2.6965244,6.382643,1
2.9308252,6.3684044,0
3.1569154,5.633613,0
4.8730936,8.888216,1
4.7553487,8.895546,1
2.218642,4.27029,0
2.308466,4.135211,0
2.3785377,4.0229278,1
2.433775,4.044137,1
2.669252,3.868603,0
2.8705344,4.094093,0
3.9951417,4.779514,1
3.825138,4.262307,1
3.9549818,4.2217326,0
4.8921127,5.599297,1
5.050776,8.253332,1
2.4783516,4.617311,0
5.0521846,8.32735,0
5.0864353,8.22654,1
2.6278753,4.416143,0
4.1413507,3.143421,0
4.3783517,3.0325022,0
5.5643125,3.0491314,0
5.9259157,3.075671,0
6.054381,3.0805955,0
6.086709,3.0862286,0
6.092423,3.0964577,0
6.0008445,3.2180443,0
5.4162664,4.5551805,0
4.606025,6.921236,0
3.8152559,6.9278193,0
1.8454711,6.5153465,0
1.524509,5.7423887,0
1.3057938,5.350326,0
1.1174133,5.3479366,0
2.6578448,3.6748629,0
5.6306906,3.2698596,0
5.711305,3.1397347,0
5.790414,3.1984527,0
5.859574,3.344203,0
5.9507985,3.4353216,0
6.1736765,3.7238722,0
6.1818843,3.74271,0
6.181925,3.779839,0
6.1531243,3.8400552,0
6.1177697,3.857147,0
5.2411017,5.0359745,0
5.1071343,5.075191,0
5.275717,5.2524776,0
-6.800797,-2.7350042,0
-9.668091,1.0639669,0
1.4938953,19.045744,0
16.004827,6.5793924,0
15.35256,6.1773286,0
1.656907,19.084076,1
-9.345339,0.8545361,1
-7.081031,-3.0125713,1
4.638798,4.1732736,1
4.8769317,7.219192,1
3.0345728,5.0533347,0
2.9117877,5.0142612,1
4.8416924,8.284034,1
4.8040075,8.017371,0
2.476861,5.1381288,0
4.9438696,8.417482,1
3.7791457,7.6814647,1
2.3245473,4.9415255,0
2.8499143,5.4561777,1
4.2363625,7.93765,1
2.0233362,4.124308,1
2.2277734,4.0800877,1
3.6791773,6.982189,1
2.6147835,4.3121657,1
2.7449608,4.28392,0
4.8310823,7.7517023,1
4.2939496,5.7901616,0
3.6317017,4.401142,0
3.3631546,4.3155727,1
3.7939677,6.7772923,1
3.3635306,5.717415,0
4.4251914,8.080946,0
3.31829,5.4786744,1
3.0363047,5.6700115,1
4.486973,8.405599,1
3.7011266,7.6127543,1
2.627856,5.2104454,1
3.0597048,4.6779904,1
3.1089947,4.6964855,1
3.1858926,5.1453357,1
2.483788,5.4096503,1
2.067345,5.1423163,1
4.526027,8.677331,0
5.029374,9.024964,0
2.6095638,5.7389507,1
5.8264837,9.524082,0
5.8199415,9.547747,1
5.8541713,9.56442,1
5.888383,9.474035,1
6.044627,8.654293,1
6.2491393,8.446184,1
5.404393,8.92488,1
3.7485547,5.909384,1
4.825176,8.972103,1
4.6189895,8.766792,1
2.868198,5.781711,1
2.3129373,5.648829,1
1.5101341,5.1366816,1
1.9239671,5.0439086,1
3.3200853,4.686203,0
3.1984842,4.4087286,0
3.4472644,4.4092774,1
4.6455436,5.358743,0
4.725952,6.5105615,1
4.086266,4.1578155,1
4.2024593,3.9157476,1
4.2381454,3.9098194,0
3.919124,4.2213254,1
3.6925392,3.9402058,0
3.206752,4.048584,1
3.5848546,6.9058466,0
2.8643808,4.5286555,0
4.4543834,7.617346,0
2.8298874,4.8825593,0
4.1427264,5.4819293,0
5.0343256,7.9648633,0
3.4996483,5.5140214,0
4.8994436,8.205478,0
3.409659,5.3196025,0
4.8896003,7.731447,1
3.7367892,4.9058156,0
3.4178016,4.332433,1
3.5773685,4.5954747,0
3.9127421,7.044335,0
4.855344,5.0939503,0
5.1300273,4.94036,0
4.979284,4.4748325,1
4.914135,4.502262,0
4.853362,4.513624,1
5.0010953,7.399956,0
3.3786893,5.391244,0
3.2557065,5.481885,0
3.3410835,5.5755296,0
4.86512,8.538706,0
4.806684,8.456608,0
3.7513745,5.6474066,0
2.3121824,5.1802797,0
3.4817605,7.0101233,0
2.1210296,5.156891,0
2.1649559,5.152907,0
4.101169,8.231029,0
2.7114303,6.5906563,0
3.5542138,8.084603,0
4.281374,8.682114,0
4.1170607,8.534507,0
3.599185,7.437143,0
4.697499,8.803157,0
3.740114,7.519685,0
2.4956992,5.249888,1
2.7755744,5.6126103,0
4.434165,8.431113,1
1.9126607,5.120546,1
4.520483,8.778339,0
1.1416097,4.8419843,1
1.0772344,4.8164167,0
4.589775,8.8926115,0
4.2207093,8.642466,0
1.301177,5.067204,0
3.7709692,8.404313,0
1.3200239,4.7622833,0
2.2448704,4.89909,0
2.337726,4.641638,0
2.5534575,4.584538,0
4.2968593,7.9430623,0
2.5167425,5.3113003,0
3.4326692,7.4761596,0
3.43294,7.5034914,0
3.414079,7.315417,0
2.5588741,4.5143905,0
2.6962314,4.317377,0
3.5270066,6.9340725,0
2.7689245,4.0478964,0
2.663268,3.879002,0
2.814142,3.8223329,0
3.5642183,6.8355002,0
3.0992491,3.9490912,0
4.05243,3.7649505,0
3.8728151,3.6962297,0
3.6939,4.0500364,0
3.709182,4.1312165,0
3.5039246,4.0119095,0
3.2941782,4.7291656,0
4.1268888,7.8305182,0
3.155291,4.840942,0
3.1112907,4.8467326,0
2.623718,6.151015,0
2.3018596,5.835071,0
3.8531456,8.941412,0
2.5229228,6.827626,0
4.167813,8.885507,0
2.6177835,5.7143755,1
3.9495044,7.706544,0
4.7117586,8.348616,0
4.9047356,7.792533,1
3.1373155,4.387674,1
4.1917424,5.280476,0
4.7526946,4.9919353,0
-6.893942,-2.8274062,0
-9.492288,0.9861836,1
1.6617099,18.60128,0
15.498966,6.331465,1
15.001652,5.8872147,0
1.6439639,18.609514,0
-9.456901,0.98044384,0
-6.8130507,-2.7471092,0
6.1332755,8.509361,0
6.3010936,8.349344,0
6.222083,9.009462,0
6.3804684,9.220309,0
6.5598245,9.420977,0
6.662379,9.491553,0
6.7508316,9.51801,0
6.78836,9.487172,0
6.7562184,9.340924,0
6.7588935,9.026731,0
6.536592,8.473246,0
6.622118,8.13105,0
6.615111,8.159823,0
6.5679717,8.236756,0
6.601982,8.1453495,0
6.4185944,8.440718,0
6.3508015,8.494236,0
6.260132,8.2488,0
5.587319,6.3473926,0
5.330212,5.788724,0
5.33487,6.047607,0
4.376986,4.881943,0
3.219588,4.7965803,0
4.295563,7.410047,0
3.1627564,4.9618974,0
4.601286,7.2313623,0
4.3918767,5.4891577,0
3.380868,4.1354456,0
4.6516185,7.2383857,0
3.5140655,3.9115446,0
3.462721,3.7659216,0
3.399353,3.6986673,0
3.35517,5.250551,0
4.4180346,7.731705,0
1.3813587,3.9560935,0
1.6465874,3.7243307,0
1.5651809,3.5374289,0
1.6025141,3.555839,0
1.8606745,3.5728576,0
1.8256068,3.7384157,0
1.701038,4.2859726,0
4.6846657,8.763342,0
5.2321563,9.216131,0
5.232341,9.284723,0
5.384842,9.286271,0
5.481744,8.026224,0
4.6614785,8.325505,0
2.3429346,4.269262,0
3.0638587,4.2614193,0
2.8217132,3.7802699,1
3.040914,3.7903063,0
3.8698623,6.9887815,1
3.3043253,4.4727187,0
4.582858,7.500261,0
3.5157118,4.689751,0
3.259499,4.7532234,0
3.2734153,5.001736,0
3.3831182,5.450753,0
4.9884305,8.503,0
4.9553385,8.687043,0
4.9702864,8.453819,0
3.1979578,5.3472195,0
3.5276637,4.6101546,0
3.46867,4.416193,1
4.6244564,7.3293715,1
3.2977207,4.027047,1
3.6022434,3.7162888,0
3.5911021,3.6578724,0
3.5522187,3.6657186,0
3.4526222,4.332667,0
3.5235322,4.5448327,0
3.5071301,5.233673,0
3.2562604,7.0013523,1
3.1553915,6.9267516,1
2.7403796,5.9099984,0
2.849597,6.179366,0
3.5319262,7.3986683,0
3.6471791,7.3380146,0
3.135603,5.6804004,0
3.8567798,7.610238,0
3.1823578,6.7550344,1
4.800918,8.556984,0
3.1041226,6.6239405,0
3.7988665,6.859305,0
3.5820954,4.179748,1
3.7192175,4.3194714,1
4.3567853,4.832249,1
4.756149,4.7301183,1
4.9452014,4.9063454,1
5.013471,4.887891,1
4.956706,4.9976425,1
4.7252893,5.344238,1
4.195006,5.333226,1
4.265703,7.4064684,1
4.096603,7.7245517,0
3.0775075,6.730947,1
5.417088,8.791039,1
4.428698,7.8802395,0
4.9908752,6.091658,0
5.47896,7.2613564,0
5.324138,4.727972,0
5.014862,4.3152275,0
4.9975677,4.230125,0
4.998999,4.6894646,0
4.752948,4.8466825,0
3.8108485,4.906886,0
4.5787096,7.519872,0
3.7473416,7.0822825,0
3.1895895,4.855891,1
4.7574024,7.2329216,0
4.432412,4.436806,1
4.612542,4.321531,0
4.2534866,6.1753507,0
2.5860505,4.2898374,0
2.202114,4.293896,0
3.8383455,7.6949153,0
1.533344,4.815264,0
0.45674944,5.1968303,0
0.4270035,4.8326764,0
0.36268753,4.7541285,0
-0.19719285,4.667314,0
0.15908936,4.052312,0
0.022275908,3.9349065,0
-0.20163278,4.558866,0
0.1171459,4.086963,0
0.33166322,4.0862927,0
0.4411999,4.2305903,0
3.9470227,8.201626,0
4.0413327,8.02666,0
2.269364,4.300836,0
2.8673534,4.0329666,0
5.0496416,5.0052648,0
5.0681825,5.00814,0
5.0717926,4.9564342,0
4.9374256,5.069416,0
4.567409,7.1403913,0
4.805352,5.2306676,0
4.2174306,4.3573856,0
4.18861,4.1795964,0
4.883315,4.7039223,0
4.891301,4.4846196,0
3.2471445,3.8322651,0
2.865917,4.031302,0
2.7682834,4.23519,0
4.2143655,5.5244412,1
4.4630194,8.169089,0
4.060374,5.645415,1
4.46257,6.0996456,0
-7.134515,-3.0659454,0
-9.211553,0.75086474,0
1.8780447,19.186579,0
16.046766,7.0869384,0
15.136254,6.2308044,0
1.67743,19.079033,0
-9.331642,0.8541798,0
-6.791494,-2.7260096,0
4.8603606,4.565873,1
4.624449,6.4040823,1
4.5152054,7.0201235,1
3.1471422,6.2331915,1
4.361388,6.302426,0
4.5163493,7.8176637,0
2.2486572,4.8664474,0
2.3022788,4.7426286,1
4.346474,7.441994,0
1.8903363,4.199624,0
1.7779559,4.014168,0
1.5018024,4.1282516,0
3.7434714,8.353516,0
1.2774328,4.1475115,0
0.9770401,4.0095115,0
0.76590246,4.023778,0
0.84553957,4.1969037,1
-0.2111767,4.6849008,0
0.64878744,4.2648344,0
0.7023729,4.256514,1
3.6869166,8.16116,1
1.0238513,4.244777,0
1.850734,4.1416664,1
2.104317,3.8832345,1
4.5658207,7.317216,0
2.9753537,3.9285567,0
4.2433457,3.4847744,0
4.34544,3.4865925,0
4.43613,3.3866243,0
4.3978243,3.3048053,0
4.390771,3.2764945,0
4.365436,3.5892482,0
5.432562,3.5530229,0
5.1582184,4.2008457,1
5.209566,3.986738,0
4.177516,4.462972,1
5.0471597,4.9138327,0
3.2359452,4.3883467,0
3.784082,7.319502,1
3.3709247,5.148857,1
3.5432742,7.5112295,0
2.7988415,7.405932,0
3.8594851,7.6252155,1
2.964928,7.812556,0
4.05475,9.699932,0
3.9256196,9.428572,0
2.7435465,5.2891045,1
4.712548,5.170021,0
4.294047,3.9271922,0
4.077295,3.6690404,0
4.151946,3.4930334,0
3.8072305,3.3474398,0
3.0669832,3.4296138,0
1.911263,4.1279926,0
1.967045,4.148317,1
2.2325873,4.4899635,0
2.540232,6.431302,0
4.434631,8.772834,1
2.3796542,5.482837,1
4.9854126,8.937986,0
4.930163,8.863363,0
2.2552197,4.848834,1
2.2041333,4.7166133,0
4.3257055,8.260677,0
0.302038,4.8355002,1
0.60976225,3.7339244,1
0.63512915,3.2537298,0
0.5783895,3.0261934,0
0.48980176,3.0679605,1
0.36237228,3.1592906,1
0.39234868,3.323219,1
0.59478325,3.599382,1
1.3956552,4.210207,1
1.7047274,4.2206583,1
3.9911463,7.3597054,0
4.9799466,8.57521,1
5.0360866,8.512291,0
5.2852645,8.5707,1
5.250923,8.893572,0
3.195814,7.21747,0
5.093475,8.771719,0
3.116978,7.0836225,0
3.8463058,7.533425,0
3.7280269,7.532505,0
1.5066465,5.1301303,0
3.9438062,8.183954,1
1.9710873,4.293806,0
1.9122698,4.095055,1
3.4801934,7.1405716,0
1.8021605,3.9539764,0
1.7247094,3.860967,0
4.0954437,6.260002,0
1.8804772,4.373284,0
2.0176313,4.308102,1
3.9654028,7.3481727,1
4.847061,7.6691723,0
2.4222536,4.728246,0
2.4120526,4.842421,1
4.9399896,8.238971,0
4.689766,8.554112,0
1.6861559,4.408661,0
4.04839,7.8621936,1
1.9737719,4.1200013,0
2.250254,4.0678067,0
2.2248003,4.0964007,0
2.3530939,4.0862746,0
2.3411539,4.1795306,0
1.9772451,4.5370545,0
4.18835,6.196192,0
1.6978828,4.535978,0
1.7578728,4.3344393,0
4.2140026,8.182543,0
1.7514136,4.6028724,0
1.9763204,4.5824537,0
3.9794672,8.061321,0
3.7703238,8.115066,0
1.191546,4.1299334,0
1.1679616,4.211453,0
1.1745969,4.225073,0
3.8025444,8.02714,0
1.3405753,4.1555905,0
1.5692176,4.852069,0
1.9873797,5.294315,0
2.2320797,6.7712865,0
4.3823743,9.483934,0
4.3857384,9.75355,0
2.2102885,8.500199,0
5.7758355,9.883985,0
6.103471,9.944761,0
6.1555815,9.978015,0
6.2868814,9.988719,0
6.4254837,9.750296,0
6.387792,9.890785,0
6.358793,9.999882,0
6.3598933,10.018102,0
6.3729453,10.062843,0
6.377858,10.044926,0
6.390304,10.035198,0
6.3836226,10.01559,0
6.384804,10.02144,0
6.361975,10.027822,0
6.3579326,9.996689,0
6.308396,9.80902,0
5.310527,9.551187,0
5.145914,9.495726,0
5.001207,9.277669,0
-0.8852021,5.0509334,0
-7.0463552,-2.9785838,0
-9.299403,0.84542507,0
1.9076647,19.11595,0
16.064734,7.1782002,0
15.008636,5.9080806,0
1.9144038,19.101112,0
-9.304514,0.84804344,0
-6.95022,-2.882919,0
5.557673,7.7698216,0
5.9891653,8.606271,0
6.368069,8.366574,0
6.2509184,9.163353,0
6.3021955,9.1825905,0
6.3613234,8.769436,0
6.2593155,9.140456,0
6.282245,8.759807,0
5.714543,8.78411,0
5.7026854,8.634708,0
4.8895583,6.198318,0
4.1366134,6.4692106,0
5.4906554,8.95465,0
5.3599973,6.883149,0
5.472081,8.709101,0
5.2510443,6.35831,0
4.9265523,5.6108036,0
4.1119256,4.746521,0
3.9437244,6.7488112,0
4.322107,4.410664,0
4.46799,4.1976676,0
5.071178,4.9583106,0
5.26993,7.124076,0
4.7069783,4.803845,0
5.117192,5.10051,0
5.169463,7.4782276,0
3.8015022,5.965592,0
4.610685,5.7127776,0
4.9659314,8.25074,0
2.7868752,5.598539,0
4.845854,8.195324,0
3.3682375,6.0391355,0
3.558572,5.344046,0
5.087982,7.790946,0
4.650134,5.6699286,0
4.8359237,5.5324054,0
4.2241335,6.844126,0
4.939211,5.6450205,0
4.531696,5.5006404,0
4.834048,5.7252755,0
4.9841304,7.5725226,0
3.6682227,4.8038163,0
3.8028395,4.909628,0
3.3334203,4.568964,0
3.672024,5.066784,0
2.9338078,5.049601,0
4.7769785,8.68967,0
4.9986224,9.062061,0
4.9116645,8.994683,0
4.6361127,8.465184,0
1.8135092,5.680982,0
2.2411993,3.9751656,0
1.7630563,3.873601,0
2.4617665,3.6916552,0
3.1731176,3.9323604,0
2.9611478,3.7571905,0
3.0669317,3.79795,0
2.9885793,3.937432,0
3.5738516,4.8870945,0
3.5744581,5.0977836,0
3.074322,4.9914055,0
5.025768,8.50188,0
4.283231,7.878261,0
5.7401853,8.505199,0
5.5978074,8.914412,0
5.537569,8.679761,0
4.6294746,5.1591706,0
5.3255324,4.6958103,0
5.4500937,4.6946874,0
5.3831925,4.267459,0
5.737956,5.0486526,0
5.3392487,4.40033,0
5.3278766,5.045923,0
4.3828197,5.0771523,0
5.6740723,8.376378,0
6.1660485,8.331857,0
5.851133,9.485564,0
5.8697996,9.578391,1
5.852666,9.554829,0
5.5661836,9.307195,0
2.6839552,5.766186,0
3.8859885,5.4655147,0
4.581027,7.852474,1
3.7742443,4.9725533,0
3.607549,4.5265083,0
3.2828517,4.3610497,1
3.2361295,5.083292,1
3.4828486,7.12404,1
2.2015386,4.762204,1
2.0066903,4.129887,1
4.1141133,7.738806,0
1.8394727,3.9679787,1
2.3242388,3.9927547,1
2.8524437,4.048413,0
3.2558696,4.3057313,0
4.430305,7.474717,0
3.0432723,4.5984755,0
2.7594123,4.8645883,0
3.0252876,5.9503756,0
4.2048316,7.8966646,0
2.645631,4.710559,0
3.4668038,6.9270744,1
2.8132155,4.5395217,1
2.832225,4.89467,1
3.6924827,6.996876,1
3.7955437,7.0451903,1
4.578194,5.593809,1
4.714194,5.5664763,1
4.49979,5.718639,0
4.9781466,8.103722,0
4.722331,6.003625,0
3.8641043,7.765219,0
4.950171,8.812816,0
3.8484812,7.7613935,0
2.97302,5.3176527,1
4.8259535,7.39615,0
4.20187,4.126845,0
4.952139,4.027447,0
5.2451057,3.9781883,0
5.53843,4.040099,0
5.688765,3.9357917,0
5.7040086,3.7866852,0
5.636433,4.0691833,0
5.480869,4.1341,0
4.9426103,4.313974,0
4.009752,6.78799,0
4.907104,5.218053,0
5.2262464,7.3270783,0
4.26309,5.3196354,0
5.1546917,5.98635,0
4.764858,5.878164,0
5.0580316,7.1965103,0
3.784458,4.71791,0
3.7644577,4.01633,0
4.0037603,3.7644243,0
4.116979,3.663346,0
4.103386,3.66009,0
4.0158057,3.7009962,0
4.3394694,3.9919808,0
3.6921022,4.623525,0
5.2472177,8.231961,0
5.3510284,8.519551,0
6.009436,8.107157,0
-6.9640975,-2.8966131,0
-9.583656,1.0312921,0
1.4748619,19.014536,1
15.215399,6.126827,1
15.176369,6.2709875,0
1.6719983,19.065514,0
-9.671293,1.079211,0
-6.9353247,-2.8681567,0
4.723558,5.648859,0
6.3753166,9.170754,0
6.668107,9.349906,0
7.045572,9.413754,0
7.197361,9.438752,0
7.2330236,9.447449,0
7.2355156,9.40514,0
7.267342,9.268267,0
7.182905,9.141643,0
7.063244,8.875018,0
6.9325166,8.478662,0
6.9377346,8.330902,0
6.9811244,8.2717285,0
6.3642597,4.2345905,0
6.4259896,3.910639,0
6.5469,3.1636155,0
6.541873,2.9863293,0
6.496204,2.8470564,0
6.332502,2.7488093,0
6.225572,2.874558,1
5.8605456,3.1164253,0
2.0631537,4.633961,0
1.9717308,4.4676332,1
2.0526671,4.573651,0
3.8937645,8.122284,0
1.8793613,4.483712,0
1.9564292,4.30873,0
4.4800487,7.691381,0
4.371122,7.145679,0
2.298396,3.9435804,0
2.3442123,3.977002,0
3.966385,7.1882906,0
4.156884,6.342776,0
2.226299,3.9821706,0
4.161365,6.3002977,0
4.22256,7.467064,0
3.502117,4.3409014,0
3.0667295,4.03289,0
2.7479398,3.9881704,0
3.5915337,4.502593,0
4.30473,7.4305863,0
2.3396118,5.153182,0
2.8103528,5.456038,0
5.241931,8.373926,0
5.4357467,8.262889,0
2.3702347,5.024506,0
4.8337517,8.22572,0
3.9516637,7.3085914,0
3.4929833,5.633782,0
2.8483121,5.388478,1
2.834493,5.528581,0
4.282571,7.762413,0
5.357007,8.985349,0
5.611577,8.797561,0
5.6008162,8.818562,1
6.371914,5.85896,1
6.445825,5.744362,1
6.445273,5.7236557,1
6.447247,5.704329,0
6.432492,5.69857,1
1.0344332,3.082565,1
0.9647957,2.982808,0
0.9251718,3.2456298,0
0.85968244,3.5141783,0
0.873165,3.3317714,1
0.98321646,3.3133092,1
1.097164,3.2561033,1
3.8588984,7.829351,0
1.9513687,3.577097,0
2.1432714,3.5283718,1
4.000873,7.163731,0
4.059042,7.1444964,0
2.426706,2.5816863,0
2.5527601,2.476899,0
5.6730847,7.660832,0
5.6267085,7.6258473,0
2.8541152,1.9627444,0
3.1329782,1.2320858,0
3.3156338,1.1631389,0
3.352998,0.91223603,0
3.2667663,0.61164737,0
3.1706572,0.37881732,0
2.8887043,0.33242062,0
2.8487954,0.40227073,0
2.8384686,0.4960831,0
2.7823832,0.5640112,0
2.7756958,0.6108316,0
2.707872,0.6592144,0
2.7660306,0.658139,1
2.8642654,1.0338776,1
3.2007117,1.6466815,1
3.545333,1.7909707,1
3.7965493,4.050738,1
3.656083,4.4356675,0
2.8986008,5.4523973,0
4.8682847,8.78749,1
5.656194,8.8861885,0
5.504098,8.847285,1
2.5800931,1.6900979,0
2.5172694,1.6786796,1
2.5323167,1.6533418,0
2.5405793,1.6248399,0
2.5170221,1.6009254,0
2.5789826,1.6254323,0
2.6059957,1.539154,0
2.6805742,1.6681665,0
2.9866533,1.7074252,0
4.0504656,2.2601328,0
4.4173684,2.6141713,0
4.541844,2.7463765,0
4.5944576,2.7553637,0
4.8560433,2.8227012,0
5.1638837,2.9702697,0
4.8167644,1.8124871,0
4.0412216,1.5343137,0
3.9292452,1.5987513,0
2.8333058,1.6537194,0
2.6136513,1.6243807,0
2.5141678,1.6161093,0
2.566172,1.7037643,1
4.230418,7.7757225,0
5.172496,8.764157,1
5.1891384,8.779265,0
4.998569,8.810697,1
4.598119,8.518998,0
1.2070755,5.0821996,0
1.1873834,5.2124243,0
2.1864054,4.7092137,0
2.3820946,4.6139507,0
2.222643,4.970507,0
1.4752345,6.083996,0
1.7055343,5.391411,0
3.0407104,7.221275,0
1.8779179,5.5844765,0
5.2490106,8.430478,0
5.322717,8.37858,1
3.2763965,5.9128814,1
3.284805,6.001417,0
4.4106517,7.5664697,1
3.9106438,6.957307,1
4.8347287,5.4195733,1
5.2577744,4.9762073,1
-7.102757,-3.0341916,1
-9.404016,0.90652853,1
1.5399573,19.035606,0
16.0653,7.174716,0
15.096716,6.043995,0
1.6060241,19.067394,0
-9.330512,0.85010195,0
-6.8461323,-2.7798717,0
5.7430663,4.307225,0
5.5646167,4.128495,0
5.875137,3.8606544,0
6.2507105,3.3065965,0
6.5487943,2.9443061,0
6.5853667,2.9208846,0
6.5784936,2.9129024,1
6.5909677,2.9021251,1
6.5772824,2.901928,1
6.5495057,2.8877144,0
6.472015,2.864126,0
6.2956953,2.9283698,0
5.1821384,3.7653904,0
1.5469259,4.099138,1
1.6622276,4.372605,1
4.4193554,8.33104,0
4.426703,8.412268,0
1.7940986,4.55633,0
1.7953644,4.5710783,0
4.114907,7.7088795,0
4.3181434,7.7336755,0
1.9969728,4.416602,0
4.142485,6.2081676,0
4.2126455,7.463161,0
3.4471972,4.2749653,0
3.0738735,4.029463,0
2.8934293,3.915778,0
3.5873933,4.431038,0
4.3022933,7.3822656,0
2.3081036,4.8708196,0
2.322709,5.1017356,0
5.3320227,8.121026,0
5.5369816,8.07123,1
2.286278,4.8352656,0
4.848382,8.016713,0
4.8172455,8.043597,0
3.5364945,5.74795,0
2.837108,5.4400363,1
2.739405,5.4664164,0
4.531735,8.026405,0
4.7469096,8.3293705,0
3.786997,7.3122582,0
3.480354,6.3107166,0
3.2732222,5.316586,0
6.250869,5.804833,1
6.3464923,5.731985,0
6.378311,5.7214513,1
6.391849,5.700492,0
0.9647573,3.2221754,0
0.93217903,3.1152263,0
0.8730067,3.274974,0
0.74166054,3.5645597,0
0.78426796,3.353908,0
0.92007816,3.2636943,1
1.1395359,3.1482956,0
1.2676591,3.1845157,0
1.262719,3.1743212,0
1.159515,3.279627,1
0.08688089,4.7926917,0
0.038094614,4.857706,0
1.0921918,2.3438401,0
1.1983216,1.8182371,1
1.2801224,1.874655,0
1.5318991,1.6109048,1
1.7103301,1.5494996,0
1.7294041,1.5350282,1
2.0396986,1.5538387,0
1.8622533,1.5538743,0
2.3116264,1.6157889,0
2.6739902,5.2121325,0
5.479522,7.762485,0
3.2019944,5.3848486,0
5.540753,7.6563745,0
4.326665,5.98247,0
4.2676015,5.7824345,1
5.7059813,7.703578,1
5.3063307,6.2017055,1
5.264824,5.8445807,1
4.3161807,3.7179687,1
4.36886,3.6675305,1
4.4565825,3.6222718,1
6.1269355,7.599111,1
6.352356,7.9454064,0
6.550439,8.098284,0
2.5695493,1.574498,1
2.5252676,1.6165547,1
2.5217803,1.588912,0
2.484009,1.5943687,0
2.5007927,1.5655422,0
2.5632176,1.5789361,0
2.611996,1.518784,0
2.6674063,1.5298802,0
2.750062,1.5156573,0
3.8302686,2.5953832,0
3.9273405,2.7447,0
3.916291,2.5575995,0
3.8236964,2.0933015,0
3.4617076,1.795758,0
3.5534148,2.657001,0
5.528672,8.202447,0
5.5711017,6.9526153,1
6.12663,8.465341,0
6.052346,8.449953,1
6.1290793,8.301273,0
5.4133554,8.718843,1
5.006671,8.4236355,0
2.684057,5.491794,1
4.358149,8.406871,0
2.3464031,5.5099287,0
1.9123242,6.388458,1
1.8146273,6.638294,0
1.5664027,6.3352613,1
3.6610174,9.246296,0
3.7034574,9.253995,0
3.0504904,6.3972425,0
3.4430885,7.042008,0
2.3212092,5.2794685,1
2.7013674,5.355636,0
3.2506003,7.4505105,1
3.3991146,7.5531797,1
2.711357,5.7729406,1
4.015817,7.7231135,1
1.3469236,4.6171665,1
1.3445741,4.575594,0
-0.03249945,5.4331856,0
-0.08085854,5.3966174,0
0.2541544,5.015024,0
0.096653655,5.334822,0
-0.080837,5.364335,0
0.0054213405,5.405943,0
0.19333224,5.393301,0
0.21489447,5.485903,0
5.451232,8.849092,0
5.689327,8.683588,0
5.6807036,8.334139,0
5.696333,8.656242,0
5.820239,8.767575,0
5.8003683,8.863632,0
5.2606635,5.849018,0
5.367013,5.5266304,0
5.627968,6.487181,0
-7.0515375,-2.9833014,0
-9.3876295,0.8884426,0
1.625617,19.038702,0
15.240953,6.052563,0
15.253986,6.463418,0
1.7062877,18.862,0
-9.62027,1.0466937,0
-7.0924053,-3.0240068,0
6.1457577,3.0246747,0
6.1604004,2.6184225,1
6.1733956,2.5924356,1
6.1464953,2.5590088,1
5.1770453,3.7753224,0
1.2029672,4.109086,1
1.0192707,4.2052655,1
-0.104436554,4.8518777,0
-0.09199847,4.911151,0
0.8470679,3.9522498,1
0.89438957,3.9770908,0
0.31077215,5.1655645,0
0.2660933,5.1583624,0
1.3085017,4.05202,0
1.2454776,4.0456157,1
0.17816675,5.139727,0
1.2802728,3.982083,1
